DATE,PRCP,TMAX,TMIN
1/18/2024 1:25,0.01,27.1,24.1
1/18/2024 1:25,0.01,27.1,24.1
1/18/2024 1:25,0.01,27.1,24.1
1/18/2024 1:25,0.01,27.1,24.1
1/18/2024 1:26,0.01,27.1,24.1
1/18/2024 1:26,0.01,27.1,24.1
1/18/2024 1:26,0.01,27.1,24.1
1/18/2024 1:26,0.01,27.1,24.1
1/18/2024 1:26,0.01,27.1,24.1
1/18/2024 1:26,0.01,27.1,24.1
1/18/2024 1:26,0.01,27.1,24.1
1/18/2024 1:26,0.01,27.1,24.1
1/18/2024 1:26,0.01,27.1,24.1
1/18/2024 1:26,0.01,27.1,24.1
1/18/2024 1:26,0.01,27.1,24.1
1/18/2024 1:26,0.01,27.1,24.1
1/18/2024 1:27,0.01,27.1,24.1
1/18/2024 1:27,0.01,27.1,24.1
1/18/2024 1:27,0.01,27.1,24.1
1/18/2024 1:27,0.01,27.1,24.1
1/18/2024 1:27,0.01,27.1,24.1
1/18/2024 1:27,0.01,27.1,24.1
1/18/2024 1:27,0.01,27.1,24.1
1/18/2024 1:27,0.01,27.1,24.1
1/18/2024 1:27,0.01,27.1,24.1
1/18/2024 1:27,0.01,27.1,24.1
1/18/2024 1:27,0.01,27.1,24.1
1/18/2024 1:27,0.01,27.1,24.1
1/18/2024 1:28,0.01,27.1,24.1
1/18/2024 1:28,0.01,27.1,24.1
1/18/2024 1:28,0.01,27.1,24.1
1/18/2024 1:28,0.01,27.1,24.1
1/18/2024 1:28,0.01,27.1,24.1
1/18/2024 1:28,0.01,27.1,24.1
1/18/2024 1:28,0.01,27.1,24.1
1/18/2024 1:28,0.01,27.1,24.1
1/18/2024 1:28,0.01,27.1,24.1
1/18/2024 1:28,0.01,27.1,24.1
1/18/2024 1:28,0.01,27.1,24.1
1/18/2024 1:28,0.01,27.1,24.1
1/18/2024 1:29,0.01,27.1,24.1
1/18/2024 1:29,0.01,27.1,24.1
1/18/2024 1:29,0.01,27.1,24.1
1/18/2024 1:29,0.01,27.1,24.1
1/18/2024 1:29,0.01,27.1,24.1
1/18/2024 1:29,0.01,27.1,24.1
1/18/2024 1:29,0.01,27.1,24.1
1/18/2024 1:29,0.01,27.1,24.1
1/18/2024 1:29,0.01,27.1,24.1
1/18/2024 1:29,0.01,27.1,24.1
1/18/2024 1:29,0.01,27.1,24.1
1/18/2024 1:29,0.01,27.1,24.1
1/18/2024 1:30,0.01,27.1,24.1
1/18/2024 1:30,0.01,27.1,24.1
1/18/2024 1:30,0.01,27.1,24.1
1/18/2024 1:30,0.01,27.1,24.1
1/18/2024 1:30,0.01,27.1,24.1
1/18/2024 1:30,0.01,27.1,24.1
1/18/2024 1:30,0.01,27.1,24.1
1/18/2024 1:30,0.01,27.1,24.1
1/18/2024 1:30,0.01,27.1,24.1
1/18/2024 1:30,0.01,27.1,24.1
1/18/2024 1:30,0.01,27.1,24.1
1/18/2024 1:30,0.01,27.1,24.1
1/18/2024 1:31,0.01,27.1,24.1
1/18/2024 1:31,0.01,27.1,24.1
1/18/2024 1:31,0.01,27.1,24.1
1/18/2024 1:31,0.01,27.1,24.1
1/18/2024 1:31,0.01,27.1,24.1
1/18/2024 1:31,0.01,27.1,24.1
1/18/2024 1:31,0.01,27.1,24.1
1/18/2024 1:31,0.01,27.1,24.1
1/18/2024 1:31,0.01,27.1,24.1
1/18/2024 1:31,0.01,27.1,24.1
1/18/2024 1:31,0.01,27.1,24.1
1/18/2024 1:31,0.01,27.1,24.1
1/18/2024 1:32,0.01,27.1,24.1
1/18/2024 1:32,0.01,27.1,24.1
1/18/2024 1:32,0.01,27.1,24.1
1/18/2024 1:32,0.01,27.1,24.1
1/18/2024 1:32,0.01,27.1,24.1
1/18/2024 1:32,0.01,27.1,24.1
1/18/2024 1:32,0.01,27.1,24.1
1/18/2024 1:32,0.01,27.1,24.1
1/18/2024 1:32,0.01,27.1,24.1
1/18/2024 1:32,0.01,27.1,24.1
1/18/2024 1:32,0.01,27.1,24.1
1/18/2024 1:32,0.01,27.1,24.1
1/18/2024 1:33,0.01,27.1,24.1
1/18/2024 1:33,0.01,27.1,24.1
1/18/2024 1:33,0.01,27.1,24.1
1/18/2024 1:33,0.01,27.1,24.1
1/18/2024 1:33,0.01,27.1,24.1
1/18/2024 1:33,0.01,27.1,24.1
1/18/2024 1:33,0.01,27.1,24.1
1/18/2024 1:33,0.01,27.1,24.1
1/18/2024 1:33,0.01,27.1,24.1
1/18/2024 1:33,0.01,27.1,24.1
1/18/2024 1:33,0.01,27.1,24.1
1/18/2024 1:33,0.01,27.1,24.1
1/18/2024 1:34,0.01,27.1,24.1
1/18/2024 1:34,0.01,27.1,24.1
1/18/2024 1:34,0.01,27.1,24.1
1/18/2024 1:34,0.01,27.1,24.1
1/18/2024 1:34,0.01,27.1,24.1
1/18/2024 1:34,0.01,27.1,24.1
1/18/2024 1:34,0.01,27.1,24.1
1/18/2024 1:34,0.01,27.1,24.1
1/18/2024 1:34,0.01,27.1,24.1
1/18/2024 1:34,0.01,27.1,24.1
1/18/2024 1:34,0.01,27.1,24.1
1/18/2024 1:34,0.01,27.1,24.1
1/18/2024 1:35,0.01,27.1,24.1
1/18/2024 1:35,0.01,27.1,24.1
1/18/2024 1:35,0.01,27.1,24.1
1/18/2024 1:35,0.01,27.1,24.1
1/18/2024 1:35,0.01,27.1,24.1
1/18/2024 1:35,0.01,27.1,24.1
1/18/2024 1:35,0.01,27.1,24.1
1/18/2024 1:35,0.01,27.1,24.1
1/18/2024 1:35,0.01,27.1,24.1
1/18/2024 1:35,0.01,27.1,24.1
1/18/2024 1:35,0.01,27.1,24.1
1/18/2024 1:35,0.01,27.1,24.1
1/18/2024 1:36,0.01,27.1,24.1
1/18/2024 1:36,0.01,27.1,24.1
1/18/2024 1:36,0.01,27.1,24.1
1/18/2024 1:36,0.01,27.1,24.1
1/18/2024 1:36,0.01,27.1,24.1
1/18/2024 1:36,0.01,27.1,24.1
1/18/2024 1:36,0.01,27.1,24.1
1/18/2024 1:36,0.01,27.1,24.1
1/18/2024 1:36,0.01,27.1,24.1
1/18/2024 1:36,0.01,27.1,24.1
1/18/2024 1:36,0.01,27.1,24.1
1/18/2024 1:36,0.01,27.1,24.1
1/18/2024 1:37,0.01,27.1,24.1
1/18/2024 1:37,0.01,27.1,24.1
1/18/2024 1:37,0.01,27.1,24.1
1/18/2024 1:37,0.01,27.1,24.1
1/18/2024 1:37,0.01,27.1,24.1
1/18/2024 1:37,0.01,27.1,24.1
1/18/2024 1:37,0.01,27.1,24.1
1/18/2024 1:37,0.01,27.1,24.1
1/18/2024 1:37,0.01,27.1,24.1
1/18/2024 1:37,0.01,27.1,24.1
1/18/2024 1:37,0.01,27.1,24.1
1/18/2024 1:37,0.01,27.1,24.1
1/18/2024 1:38,0.01,27.1,24.1
1/18/2024 1:38,0.01,27.1,24.1
1/18/2024 1:38,0.01,27.1,24.1
1/18/2024 1:38,0.01,27.1,24.1
1/18/2024 1:38,0.01,27.1,24.1
1/18/2024 1:38,0.01,27.1,24.1
1/18/2024 1:38,0.01,27.1,24.1
1/18/2024 1:38,0.01,27.1,24.1
1/18/2024 1:38,0.01,27.1,24.1
1/18/2024 1:38,0.01,27.1,24.1
1/18/2024 1:38,0.01,27.1,24.1
1/18/2024 1:38,0.01,27.1,24.1
1/18/2024 1:39,0.01,27.1,24.1
1/18/2024 1:39,0.01,27.1,24.1
1/18/2024 1:39,0.01,27.1,24.1
1/18/2024 1:39,0.01,27.1,24.1
1/18/2024 1:39,0.01,27.1,24.1
1/18/2024 1:39,0.01,27.1,24.1
1/18/2024 1:39,0.01,27.1,24.1
1/18/2024 1:39,0.01,27.1,24.1
1/18/2024 1:39,0.01,27.1,24.1
1/18/2024 1:39,0.01,27.1,24.1
1/18/2024 1:39,0.01,27.1,24.1
1/18/2024 1:39,0.01,27.1,24.1
1/18/2024 1:40,0.01,27.1,24.1
1/18/2024 1:40,0.01,27.1,24.1
1/18/2024 1:40,0.01,27.1,24.1
1/18/2024 1:40,0.01,27.1,24.1
1/18/2024 1:40,0.01,27.1,24.1
1/18/2024 1:40,0.01,27.1,24.1
1/18/2024 1:40,0.01,27.1,24.1
1/18/2024 1:40,0.01,27.1,24.1
1/18/2024 1:40,0.01,27.1,24.1
1/18/2024 1:40,0.01,27.1,24.1
1/18/2024 1:40,0.01,27.1,24.1
1/18/2024 1:40,0.01,27.1,24.1
1/18/2024 1:41,0.01,27.1,24.1
1/18/2024 1:41,0.01,27.1,24.1
1/18/2024 1:41,0.01,27.1,24.1
1/18/2024 1:41,0.01,27.1,24.1
1/18/2024 1:41,0.01,27.1,24.1
1/18/2024 1:41,0.01,27.1,24.1
1/18/2024 1:41,0.01,27.1,24.1
1/18/2024 1:41,0.01,27.1,24.1
1/18/2024 1:41,0.01,27.1,24.1
1/18/2024 1:41,0.01,27.1,24.1
1/18/2024 1:41,0.01,27.1,24.1
1/18/2024 1:41,0.01,27.1,24.1
1/18/2024 1:42,0.01,27.1,24.1
1/18/2024 1:42,0.01,27.1,24.1
1/18/2024 1:42,0.01,27.1,24.1
1/18/2024 1:42,0.01,27.1,24.1
1/18/2024 1:42,0.01,27.1,24.1
1/18/2024 1:42,0.01,27.1,24.1
1/18/2024 1:42,0.01,27.1,24.1
1/18/2024 1:42,0.01,27.1,24.1
1/18/2024 1:42,0.01,27.1,24.1
1/18/2024 1:42,0.01,27.1,24.1
1/18/2024 1:42,0.01,27.1,24.1
1/18/2024 1:42,0.01,27.1,24.1
1/18/2024 1:43,0.01,27.1,24.1
1/18/2024 1:43,0.01,27.1,24.1
1/18/2024 1:43,0.01,27.1,24.1
1/18/2024 1:43,0.01,27.1,24.1
1/18/2024 1:43,0.01,27.1,24.1
1/18/2024 1:43,0.01,27.1,24.1
1/18/2024 1:43,0.01,27.1,24.1
1/18/2024 1:43,0.01,27.1,24.1
1/18/2024 1:43,0.01,27.1,24.1
1/18/2024 1:43,0.01,27.1,24.1
1/18/2024 1:43,0.01,27.1,24.1
1/18/2024 1:43,0.01,27.1,24.1
1/18/2024 1:44,0.01,27.1,24.1
1/18/2024 1:44,0.01,27.1,24.1
1/18/2024 1:44,0.01,27.1,24.1
1/18/2024 1:44,0.01,27.1,24.1
1/18/2024 1:44,0.01,27.1,24.1
1/18/2024 1:44,0.01,27.1,24.1
1/18/2024 1:44,0.01,27.1,24.1
1/18/2024 1:44,0.01,27.1,24.1
1/18/2024 1:44,0.01,27.1,24.1
1/18/2024 1:44,0.01,27.1,24.1
1/18/2024 1:44,0.01,27.1,24.1
1/18/2024 1:44,0.01,27.1,24.1
1/18/2024 1:45,0.01,27.1,24.1
1/18/2024 1:45,0.01,27.1,24.1
1/18/2024 1:45,0.01,27.1,24.1
1/18/2024 1:45,0.01,27.1,24.1
1/18/2024 1:45,0.01,27.1,24.1
1/18/2024 1:45,0.01,27.1,24.1
1/18/2024 1:45,0.01,27.1,24.1
1/18/2024 1:45,0.01,27.1,24.1
1/18/2024 1:45,0.01,27.1,24.1
1/18/2024 1:45,0.01,27.1,24.1
1/18/2024 1:45,0.01,27.1,24.1
1/18/2024 1:45,0.01,27.1,24.1
1/18/2024 1:46,0.01,27.1,24.1
1/18/2024 1:46,0.01,27.1,24.1
1/18/2024 1:46,0.01,27.1,24.1
1/18/2024 1:46,0.01,27.1,24.1
1/18/2024 1:46,0.01,27.1,24.1
1/18/2024 1:46,0.01,27.1,24.1
1/18/2024 1:46,0.01,27.1,24.1
1/18/2024 1:46,0.01,27.1,24.1
1/18/2024 1:46,0.01,27.1,24.1
1/18/2024 1:46,0.01,27.1,24.1
1/18/2024 1:46,0.01,27.1,24.1
1/18/2024 1:46,0.01,27.1,24.1
1/18/2024 1:47,0.01,27.1,24.1
1/18/2024 1:47,0.01,27.1,24.1
1/18/2024 1:47,0.01,27.1,24.1
1/18/2024 1:47,0.01,27.1,24.1
1/18/2024 1:47,0.01,27.1,24.1
1/18/2024 1:47,0.01,27.1,24.1
1/18/2024 1:47,0.01,27.1,24.1
1/18/2024 1:47,0.01,27.1,24.1
1/18/2024 1:47,0.01,27.1,24.1
1/18/2024 1:47,0.01,27.1,24.1
1/18/2024 1:47,0.01,27.1,24.1
1/18/2024 1:48,0.01,27.1,24.1
1/18/2024 1:48,0.01,27.1,24.1
1/18/2024 1:48,0.01,27.1,24.1
1/18/2024 1:48,0.01,27.1,24.1
1/18/2024 1:48,0.01,27.1,24.1
1/18/2024 1:48,0.01,27.1,24.1
1/18/2024 1:48,0.01,27.1,24.1
1/18/2024 1:48,0.01,27.1,24.1
1/18/2024 1:48,0.01,27.1,24.1
1/18/2024 1:48,0.01,27.1,24.1
1/18/2024 1:48,0.01,27.1,24.1
1/18/2024 1:48,0.01,27.1,24.1
1/18/2024 1:49,0.01,27.1,24.1
1/18/2024 1:49,0.01,27.1,24.1
1/18/2024 1:49,0.01,27.1,24.1
1/18/2024 1:49,0.01,27.1,24.1
1/18/2024 1:49,0.01,27.1,24.1
1/18/2024 1:49,0.01,27.1,24.1
1/18/2024 1:49,0.01,27.1,24.1
1/18/2024 1:49,0.01,27.1,24.1
1/18/2024 1:49,0.01,27.1,24.1
1/18/2024 1:49,0.01,27.1,24.1
1/18/2024 1:49,0.01,27.1,24.1
1/18/2024 1:49,0.01,27.1,24.1
1/18/2024 1:50,0.01,27.1,24.1
1/18/2024 1:50,0.01,27.1,24.1
1/18/2024 1:50,0.01,27.1,24.1
1/18/2024 1:50,0.01,27.1,24.1
1/18/2024 1:50,0.01,27.1,24.1
1/18/2024 1:50,0.01,27.1,24.1
1/18/2024 1:50,0.01,27.1,24.1
1/18/2024 1:50,0.01,27.1,24.1
1/18/2024 1:50,0.01,27.1,24.1
1/18/2024 1:50,0.01,27.1,24.1
1/18/2024 1:50,0.01,27.1,24.1
1/18/2024 1:50,0.01,27.1,24.1
1/18/2024 1:51,0.01,27.1,24.1
1/18/2024 1:51,0.01,27.1,24.1
1/18/2024 1:51,0.01,27.1,24.1
1/18/2024 1:51,0.01,27.1,24.1
1/18/2024 1:51,0.01,27.1,24.1
1/18/2024 1:51,0.01,27.1,24.1
1/18/2024 1:51,0.01,27.1,24.1
1/18/2024 1:51,0.01,27.1,24.1
1/18/2024 1:51,0.01,27.1,24.1
1/18/2024 1:51,0.01,27.1,24.1
1/18/2024 1:51,0.01,27.1,24.1
1/18/2024 1:51,0.01,27.1,24.1
1/18/2024 1:52,0.01,27.1,24.1
1/18/2024 1:52,0.01,27.1,24.1
1/18/2024 1:52,0.01,27.1,24.1
1/18/2024 1:52,0.01,27.1,24.1
1/18/2024 1:52,0.01,27.1,24.1
1/18/2024 1:52,0.01,27.1,24.1
1/18/2024 1:52,0.01,27.1,24.1
1/18/2024 1:52,0.01,27.1,24.1
1/18/2024 1:52,0.01,27.1,24.1
1/18/2024 1:52,0.01,27.1,24.1
1/18/2024 1:52,0.01,27.1,24.1
1/18/2024 1:52,0.01,27.1,24.1
1/18/2024 1:53,0.01,27.1,24.1
1/18/2024 1:53,0.01,27.1,24.1
1/18/2024 1:53,0.01,27.1,24.1
1/18/2024 1:53,0.01,27.1,24.1
1/18/2024 1:53,0.01,27.1,24.1
1/18/2024 1:53,0.01,27.1,24.1
1/18/2024 1:53,0.01,27.1,24
1/18/2024 1:53,0.01,27.1,23.8
1/18/2024 1:53,0.01,27.1,23.8
1/18/2024 1:53,0.01,27.1,23.8
1/18/2024 1:53,0.01,27.1,23.8
1/18/2024 1:53,0.01,27.1,23.8
1/18/2024 1:54,0.01,27.1,23.8
1/18/2024 1:54,0.01,27.1,23.8
1/18/2024 1:54,0.01,27.1,23.8
1/18/2024 1:54,0.01,27.1,23.8
1/18/2024 1:54,0.01,27.1,23.8
1/18/2024 1:54,0.01,27.1,23.8
1/18/2024 1:54,0.01,27.1,23.8
1/18/2024 1:54,0.01,27.1,23.8
1/18/2024 1:54,0.01,27.1,23.8
1/18/2024 1:54,0.01,27.1,23.8
1/18/2024 1:54,0.01,27.1,23.8
1/18/2024 1:54,0.01,27.1,23.8
1/18/2024 1:55,0.01,27.1,23.8
1/18/2024 1:55,0.01,27.1,23.8
1/18/2024 1:55,0.01,27.1,23.8
1/18/2024 1:55,0.01,27.1,23.8
1/18/2024 1:55,0.01,27.1,23.8
1/18/2024 1:55,0.01,27.1,23.8
1/18/2024 1:55,0.01,27.1,23.8
1/18/2024 1:55,0.01,27.1,23.8
1/18/2024 1:55,0.01,27.1,23.8
1/18/2024 1:55,0.01,27.1,23.8
1/18/2024 1:55,0.01,27.1,23.8
1/18/2024 1:55,0.01,27.1,23.8
1/18/2024 1:56,0.01,27.1,23.8
1/18/2024 1:56,0.01,27.1,23.8
1/18/2024 1:56,0.01,27.1,23.8
1/18/2024 1:56,0.01,27.1,23.8
1/18/2024 1:56,0.01,27.1,23.8
1/18/2024 1:56,0.01,27.1,23.8
1/18/2024 1:56,0.01,27.1,23.8
1/18/2024 1:56,0.01,27.1,23.8
1/18/2024 1:56,0.01,27.1,23.8
1/18/2024 1:56,0.01,27.1,23.8
1/18/2024 1:56,0.01,27.1,23.8
1/18/2024 1:56,0.01,27.1,23.8
1/18/2024 1:57,0.01,27.1,23.8
1/18/2024 1:57,0.01,27.1,23.8
1/18/2024 1:57,0.01,27.1,23.8
1/18/2024 1:57,0.01,27.1,23.8
1/18/2024 1:57,0.01,27.1,23.8
1/18/2024 1:57,0.01,27.1,23.8
1/18/2024 1:57,0.01,27.1,23.8
1/18/2024 1:57,0.01,27.1,23.8
1/18/2024 1:57,0.01,27.1,23.8
1/18/2024 1:57,0.01,27.1,23.8
1/18/2024 1:57,0.01,27.1,23.8
1/18/2024 1:57,0.01,27.1,23.8
1/18/2024 1:58,0.01,27.1,23.8
1/18/2024 1:58,0.01,27.1,23.8
1/18/2024 1:58,0.01,27.1,23.8
1/18/2024 1:58,0.01,27.1,23.8
1/18/2024 1:58,0.01,27.1,23.8
1/18/2024 1:58,0.01,27.1,23.8
1/18/2024 1:58,0.01,27.1,23.8
1/18/2024 1:58,0.01,27.1,23.8
1/18/2024 1:58,0.01,27.1,23.8
1/18/2024 1:58,0.01,27.1,23.8
1/18/2024 1:58,0.01,27.1,23.8
1/18/2024 1:58,0.01,27.1,23.8
1/18/2024 1:59,0.01,27.1,23.8
1/18/2024 1:59,0.01,27.1,23.8
1/18/2024 1:59,0.01,27.1,23.8
1/18/2024 1:59,0.01,27.1,23.8
1/18/2024 1:59,0.01,27.1,23.8
1/18/2024 1:59,0.01,27.1,23.8
1/18/2024 1:59,0.01,27.1,23.8
1/18/2024 1:59,0.01,27.1,23.8
1/18/2024 1:59,0.01,27.1,23.8
1/18/2024 1:59,0.01,27.1,23.8
1/18/2024 1:59,0.01,27.1,23.8
1/18/2024 1:59,0.01,27.1,23.8
1/18/2024 2:00,0.01,27.1,23.8
1/18/2024 2:00,0.01,27.1,23.8
1/18/2024 2:00,0.01,27.1,23.8
1/18/2024 2:00,0.01,27.1,23.8
1/18/2024 2:00,0.01,27.1,23.8
1/18/2024 2:00,0.01,27.1,23.8
1/18/2024 2:00,0.01,27.1,23.8
1/18/2024 2:00,0.01,27.1,23.8
1/18/2024 2:00,0.01,27.1,23.8
1/18/2024 2:00,0.01,27.1,23.8
1/18/2024 2:00,0.01,27.1,23.8
1/18/2024 2:00,0.01,27.1,23.8
1/18/2024 2:01,0.01,27.1,23.8
1/18/2024 2:01,0.01,27.1,23.8
1/18/2024 2:01,0.01,27.1,23.8
1/18/2024 2:01,0.01,27.1,23.8
1/18/2024 2:01,0.01,27.1,23.8
1/18/2024 2:01,0.01,27.1,23.8
1/18/2024 2:01,0.01,27.1,23.8
1/18/2024 2:01,0.01,27.1,23.8
1/18/2024 2:01,0.01,27.1,23.8
1/18/2024 2:01,0.01,27.1,23.8
1/18/2024 2:01,0.01,27.1,23.8
1/18/2024 2:01,0.01,27.1,23.8
1/18/2024 2:02,0.01,27.1,23.8
1/18/2024 2:02,0.01,27.1,23.8
1/18/2024 2:02,0.01,27.1,23.8
1/18/2024 2:02,0.01,27.1,23.8
1/18/2024 2:02,0.01,27.1,23.8
1/18/2024 2:02,0.01,27.1,23.8
1/18/2024 2:02,0.01,27.1,23.8
1/18/2024 2:02,0.01,27.1,23.8
1/18/2024 2:02,0.01,27.1,23.8
1/18/2024 2:02,0.01,27.1,23.8
1/18/2024 2:02,0.01,27.1,23.8
1/18/2024 2:02,0.01,27.1,23.8
1/18/2024 2:03,0.01,27.1,23.8
1/18/2024 2:03,0.01,27.1,23.8
1/18/2024 2:03,0.01,27.1,23.8
1/18/2024 2:03,0.01,27.1,23.8
1/18/2024 2:03,0.01,27.1,23.8
1/18/2024 2:03,0.01,27.1,23.8
1/18/2024 2:03,0.01,27.1,23.8
1/18/2024 2:03,0.01,27.1,23.8
1/18/2024 2:03,0.01,27.1,23.8
1/18/2024 2:03,0.01,27.1,23.8
1/18/2024 2:03,0.01,27.1,23.8
1/18/2024 2:03,0.01,27.1,23.8
1/18/2024 2:04,0.01,27.1,23.8
1/18/2024 2:04,0.01,27.1,23.8
1/18/2024 2:04,0.01,27.1,23.8
1/18/2024 2:04,0.01,27.1,23.8
1/18/2024 2:04,0.01,27.1,23.8
1/18/2024 2:04,0.01,27.1,23.8
1/18/2024 2:04,0.01,27.1,23.8
1/18/2024 2:04,0.01,27.1,23.8
1/18/2024 2:04,0.01,27.1,23.8
1/18/2024 2:04,0.01,27.1,23.8
1/18/2024 2:04,0.01,27.1,23.8
1/18/2024 2:04,0.01,27.1,23.8
1/18/2024 2:05,0.01,27.1,23.8
1/18/2024 2:05,0.01,27.1,23.8
1/18/2024 2:05,0.01,27.1,23.8
1/18/2024 2:05,0.01,27.1,23.8
1/18/2024 2:05,0.01,27.1,23.8
1/18/2024 2:05,0.01,27.1,23.8
1/18/2024 2:05,0.01,27.1,23.8
1/18/2024 2:05,0.01,27.1,23.8
1/18/2024 2:05,0.01,27.1,23.8
1/18/2024 2:05,0.01,27.1,23.8
1/18/2024 2:05,0.01,27.1,23.8
1/18/2024 2:05,0.01,27.1,23.8
1/18/2024 2:06,0.01,27.1,23.8
1/18/2024 2:06,0.01,27.1,23.8
1/18/2024 2:06,0.01,27.1,23.8
1/18/2024 2:06,0.01,27.1,23.8
1/18/2024 2:06,0.01,27.1,23.8
1/18/2024 2:06,0.01,27.1,23.8
1/18/2024 2:06,0.01,27.1,23.8
1/18/2024 2:06,0.01,27.1,23.8
1/18/2024 2:06,0.01,27.1,23.8
1/18/2024 2:06,0.01,27.1,23.8
1/18/2024 2:06,0.01,27.1,23.8
1/18/2024 2:06,0.01,27.1,23.8
1/18/2024 2:07,0.01,27.1,23.8
1/18/2024 2:07,0.01,27.1,23.8
1/18/2024 2:07,0.01,27.1,23.8
1/18/2024 2:07,0.01,27.1,23.8
1/18/2024 2:07,0.01,27.1,23.8
1/18/2024 2:07,0.01,27.1,23.8
1/18/2024 2:07,0.01,27.1,23.8
1/18/2024 2:07,0.01,27.1,23.8
1/18/2024 2:07,0.01,27.1,23.8
1/18/2024 2:07,0.01,27.1,23.8
1/18/2024 2:07,0.01,27.1,23.8
1/18/2024 2:07,0.01,27.1,23.8
1/18/2024 2:08,0.01,27.1,23.8
1/18/2024 2:08,0.01,27.1,23.8
1/18/2024 2:08,0.01,27.1,23.8
1/18/2024 2:08,0.01,27.1,23.8
1/18/2024 2:08,0.01,27.1,23.8
1/18/2024 2:08,0.01,27.1,23.8
1/18/2024 2:08,0.01,27.1,23.8
1/18/2024 2:08,0.01,27.1,23.8
1/18/2024 2:08,0.01,27.1,23.8
1/18/2024 2:08,0.01,27.1,23.8
1/18/2024 2:08,0.01,27.1,23.8
1/18/2024 2:08,0.01,27.1,23.8
1/18/2024 2:09,0.01,27.1,23.8
1/18/2024 2:09,0.01,27.1,23.8
1/18/2024 2:09,0.01,27.1,23.8
1/18/2024 2:09,0.01,27.1,23.8
1/18/2024 2:09,0.01,27.1,23.8
1/18/2024 2:09,0.01,27.1,23.8
1/18/2024 2:09,0.01,27.1,23.8
1/18/2024 2:09,0.01,27.1,23.8
1/18/2024 2:09,0.01,27.1,23.8
1/18/2024 2:09,0.01,27.1,23.8
1/18/2024 2:09,0.01,27.1,23.8
1/18/2024 2:09,0.01,27.1,23.8
1/18/2024 2:10,0.01,27.1,23.8
1/18/2024 2:10,0.01,27.1,23.8
1/18/2024 2:10,0.01,27.1,23.8
1/18/2024 2:10,0.01,27.1,23.8
1/18/2024 2:10,0.01,27.1,23.8
1/18/2024 2:10,0.01,27.1,23.8
1/18/2024 2:10,0.01,27.1,23.8
1/18/2024 2:10,0.01,27.1,23.8
1/18/2024 2:10,0.01,27.1,23.8
1/18/2024 2:10,0.01,27.1,23.8
1/18/2024 2:10,0.01,27.1,23.8
1/18/2024 2:10,0.01,27.1,23.8
1/18/2024 2:11,0.01,27.1,23.8
1/18/2024 2:11,0.01,27.1,23.8
1/18/2024 2:11,0.01,27.1,23.8
1/18/2024 2:11,0.01,27.1,23.8
1/18/2024 2:11,0.01,27.1,23.8
1/18/2024 2:11,0.01,27.1,23.8
1/18/2024 2:11,0.01,27.1,23.8
1/18/2024 2:11,0.01,27.1,23.8
1/18/2024 2:11,0.01,27.1,23.8
1/18/2024 2:11,0.01,27.1,23.8
1/18/2024 2:11,0.01,27.1,23.8
1/18/2024 2:11,0.01,27.1,23.8
1/18/2024 2:12,0.01,27.1,23.8
1/18/2024 2:12,0.01,27.1,23.8
1/18/2024 2:12,0.01,27.1,23.8
1/18/2024 2:12,0.01,27.1,23.8
1/18/2024 2:12,0.01,27.1,23.8
1/18/2024 2:12,0.01,27.1,23.8
1/18/2024 2:12,0.01,27.1,23.8
1/18/2024 2:12,0.01,27.1,23.8
1/18/2024 2:12,0.01,27.1,23.8
1/18/2024 2:12,0.01,27.1,23.8
1/18/2024 2:12,0.01,27.1,23.8
1/18/2024 2:12,0.01,27.1,23.8
1/18/2024 2:13,0.01,27.1,23.8
1/18/2024 2:13,0.01,27.1,23.8
1/18/2024 2:13,0.01,27.1,23.8
1/18/2024 2:13,0.01,27.1,23.8
1/18/2024 2:13,0.01,27.1,23.8
1/18/2024 2:13,0.01,27.1,23.8
1/18/2024 2:13,0.01,27.1,23.8
1/18/2024 2:13,0.01,27.1,23.8
1/18/2024 2:13,0.01,27.1,23.8
1/18/2024 2:13,0.01,27.1,23.8
1/18/2024 2:13,0.01,27.1,23.8
1/18/2024 2:13,0.01,27.1,23.8
1/18/2024 2:14,0.01,27.1,23.8
1/18/2024 2:14,0.01,27.1,23.8
1/18/2024 2:14,0.01,27.1,23.8
1/18/2024 2:14,0.01,27.1,23.8
1/18/2024 2:14,0.01,27.1,23.8
1/18/2024 2:14,0.01,27.1,23.8
1/18/2024 2:14,0.01,27.1,23.8
1/18/2024 2:14,0.01,27.1,23.8
1/18/2024 2:14,0.01,27.1,23.8
1/18/2024 2:14,0.01,27.1,23.8
1/18/2024 2:14,0.01,27.1,23.8
1/18/2024 2:14,0.01,27.1,23.8
1/18/2024 2:15,0.01,27.1,23.8
1/18/2024 2:15,0.01,27.1,23.8
1/18/2024 2:15,0.01,27.1,23.8
1/18/2024 2:15,0.01,27.1,23.8
1/18/2024 2:15,0.01,27.1,23.8
1/18/2024 2:15,0.01,27.1,23.8
1/18/2024 2:15,0.01,27.1,23.8
1/18/2024 2:15,0.01,27.1,23.8
1/18/2024 2:15,0.01,27.1,23.8
1/18/2024 2:15,0.01,27.1,23.8
1/18/2024 2:15,0.01,27.1,23.8
1/18/2024 2:15,0.01,27.1,23.8
1/18/2024 2:16,0.01,27.1,23.8
1/18/2024 2:16,0.01,27.1,23.8
1/18/2024 2:16,0.01,27.1,23.8
1/18/2024 2:16,0.01,27.1,23.8
